,ID,Churn,Sexo,Sênior,Parceiro,Dependentes,MesesDeContrato,Telefone,VáriasLinhas,SegurançaOnline,ServiçoInternet,BackupOnline,ProteçãoDispositivo,SuporteTécnico,StreamingTV,StreamingFilmes,Contato,FaturamentoSemPapel,GastoDiario,FormaDePagamento,EncargosMensal,EncargosTotal
7056,9717-IOAAF,No,Masculino,0,No,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois Anos,Yes,0.86,Credit card (automatic),25.85,788.55
7057,9717-QEBGU,No,Masculino,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Mês a mês,Yes,2.34,Cheque eletrônico,70.3,144.0
7059,9720-JJJOR,No,Masculino,0,Yes,Yes,41,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Um Ano,Yes,2.01,Bank transfer (automatic),60.3,2511.3
7060,9722-UJOJR,Yes,Masculino,0,Yes,Yes,29,Yes,No,Fiber optic,No,No,No,No,No,No,Mês a mês,Yes,2.36,Cheque eletrônico,70.75,1974.8
7063,9725-SCPZG,Yes,Masculino,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Mês a mês,Yes,3.03,Cheque eletrônico,90.85,90.85
7064,9728-FTTVZ,Yes,Feminino,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Mês a mês,Yes,2.31,Cheque eletrônico,69.2,69.2
7065,9730-DRTMJ,No,Masculino,0,Yes,No,32,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Um Ano,Yes,2.43,Credit card (automatic),72.8,2333.05
7066,9732-EQMWY,No,Feminino,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Mês a mês,No,3.31,Cheque eletrônico,99.4,5025.0
7067,9732-KPKBW,Yes,Masculino,0,No,No,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Mês a mês,Yes,1.8,Cheque eletrônico,53.95,53.95
7068,9732-OUYRN,No,Feminino,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Um Ano,No,0.63,Credit card (automatic),19.0,918.7
7069,9734-UYXQI,Yes,Feminino,0,No,No,2,Yes,Yes,DSL,No,No,No,No,No,No,Mês a mês,Yes,1.65,Cheque eletrônico,49.4,106.55
7070,9734-YWGEX,Yes,Feminino,0,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Mês a mês,No,3.28,Credit card (automatic),98.3,923.5
7071,9738-QLWTP,No,Masculino,0,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Um Ano,No,2.73,Cheque eletrônico,81.9,3219.75
7072,9739-JLPQJ,No,Feminino,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Dois Anos,No,3.92,Credit card (automatic),117.5,8670.1
7073,9741-YLNTD,No,Masculino,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Mês a mês,Yes,2.93,Bank transfer (automatic),87.95,522.35
7074,9742-XOKTS,No,Masculino,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Um Ano,No,2.98,Cheque eletrônico,89.55,6038.55
7075,9743-DQKQW,No,Masculino,0,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Mês a mês,No,0.84,Cheque eletrônico,25.1,79.8
7076,9746-MDMBK,No,Masculino,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Um Ano,Yes,3.78,Bank transfer (automatic),113.45,5317.8
7077,9746-UGFAC,No,Feminino,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Um Ano,No,0.7,Bank transfer (automatic),20.85,450.65
7078,9746-YKGXB,No,Masculino,0,Yes,Yes,52,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Um Ano,No,1.48,Bank transfer (automatic),44.25,2276.1
7079,9747-DDZOS,Yes,Feminino,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Mês a mês,No,2.45,Bank transfer (automatic),73.5,73.5
7080,9750-BOOHV,No,Feminino,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,Um Ano,No,1.0,Cheque enviado,30.15,927.65
7081,9752-ZNQUT,No,Feminino,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Mês a mês,Yes,1.62,Cheque eletrônico,48.6,48.6
7082,9753-OYLBX,No,Feminino,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,No,0.68,Cheque enviado,20.5,20.5
7083,9754-CLVZW,No,Feminino,0,Yes,Yes,26,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Mês a mês,No,1.3,Credit card (automatic),38.85,1025.15
7084,9755-JHNMN,No,Feminino,0,No,No,49,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Dois Anos,No,2.25,Bank transfer (automatic),67.4,3306.85
7085,9758-MFWGD,No,Feminino,1,Yes,Yes,48,No,No phone service,DSL,No,Yes,No,No,No,No,Um Ano,No,1.0,Bank transfer (automatic),29.9,1388.75
7086,9761-XUJWD,No,Masculino,0,No,No,5,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Mês a mês,Yes,2.19,Bank transfer (automatic),65.6,339.9
7087,9762-YAQAA,No,Masculino,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Um Ano,No,2.71,Credit card (automatic),81.4,3213.75
7088,9763-GRSKD,No,Masculino,0,Yes,Yes,13,Yes,No,DSL,Yes,No,No,No,No,No,Mês a mês,Yes,1.66,Cheque enviado,49.95,587.45
7089,9763-PDTKK,Yes,Feminino,0,No,No,4,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Mês a mês,Yes,3.15,Bank transfer (automatic),94.4,387.2
7090,9764-REAFF,No,Feminino,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois Anos,No,0.61,Bank transfer (automatic),18.4,1057.85
7091,9766-HGEDE,No,Feminino,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Um Ano,No,0.64,Cheque enviado,19.35,307.0
7092,9767-FFLEM,No,Masculino,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,No,Mês a mês,Yes,2.32,Credit card (automatic),69.5,2625.25
7093,9769-TSBZE,No,Feminino,0,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Dois Anos,No,2.2,Cheque eletrônico,66.0,4891.5
7094,9770-KXGQU,No,Feminino,0,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Um Ano,No,3.29,Cheque enviado,98.6,5311.85
7095,9770-LXDBK,No,Feminino,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,No,0.68,Cheque enviado,20.4,63.15
7096,9773-PEQBZ,No,Masculino,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Mês a mês,No,2.66,Cheque eletrônico,79.85,797.25
7097,9774-NRNAU,No,Masculino,1,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Mês a mês,Yes,2.83,Bank transfer (automatic),84.8,2309.55
7098,9776-CLUJA,Yes,Feminino,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Mês a mês,Yes,2.58,Cheque eletrônico,77.5,3807.35
7099,9776-OJUZI,No,Feminino,1,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Mês a mês,Yes,3.18,Bank transfer (automatic),95.45,6223.3
7100,9777-IQHWP,No,Masculino,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Dois Anos,No,3.11,Bank transfer (automatic),93.4,5822.3
7101,9777-WJJPR,No,Masculino,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Mês a mês,No,2.96,Credit card (automatic),88.65,2683.2
7102,9778-OGKQZ,No,Masculino,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Dois Anos,Yes,3.07,Credit card (automatic),92.0,6782.15
7103,9779-DPNEJ,No,Feminino,0,Yes,Yes,22,Yes,No,Fiber optic,No,No,No,No,No,Yes,Mês a mês,Yes,2.67,Cheque eletrônico,80.15,1790.65
7104,9780-FKVVF,No,Masculino,0,No,No,6,Yes,No,DSL,Yes,No,No,No,No,Yes,Mês a mês,Yes,1.97,Bank transfer (automatic),59.15,336.7
7105,9782-LGXMC,No,Feminino,0,Yes,Yes,49,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Mês a mês,No,2.06,Bank transfer (automatic),61.75,3024.15
7106,9786-IJYDL,No,Feminino,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Dois Anos,Yes,3.77,Cheque enviado,113.2,3914.05
7107,9786-YWNHU,No,Feminino,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Dois Anos,No,2.12,Cheque enviado,63.55,4014.2
7108,9787-XVQIU,Yes,Masculino,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Mês a mês,Yes,2.51,Cheque eletrônico,75.3,75.3
7109,9788-HNGUT,No,Masculino,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Dois Anos,Yes,3.9,Credit card (automatic),116.95,8594.4
7110,9788-YTFGE,No,Masculino,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,Yes,0.66,Cheque enviado,19.95,147.5
7111,9793-WECQC,No,Masculino,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Mês a mês,No,3.18,Cheque enviado,95.3,2192.9
7112,9795-NREXC,No,Feminino,0,Yes,No,64,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Dois Anos,Yes,2.83,Credit card (automatic),85.0,5484.4
7113,9795-SHUHB,No,Feminino,0,Yes,Yes,66,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Dois Anos,Yes,1.94,Credit card (automatic),58.2,3810.8
7114,9795-VOWON,No,Masculino,0,No,No,7,No,No phone service,DSL,No,No,No,No,No,No,Um Ano,Yes,0.81,Credit card (automatic),24.35,150.85
7115,9796-BPKIW,No,Masculino,1,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Mês a mês,Yes,2.33,Credit card (automatic),69.95,562.7
7116,9796-MVYXX,No,Feminino,1,No,No,14,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Dois Anos,No,1.32,Cheque enviado,39.7,692.35
7117,9798-DRYDS,No,Feminino,0,Yes,Yes,17,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Um Ano,Yes,2.06,Cheque enviado,61.95,1070.7
7118,9798-OPFEM,No,Feminino,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois Anos,Yes,0.7,Cheque eletrônico,21.1,937.1
7119,9799-CAYJJ,No,Feminino,1,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Mês a mês,Yes,2.31,Cheque eletrônico,69.3,153.8
7120,9800-ONTFE,No,Feminino,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Mês a mês,Yes,2.53,Bank transfer (automatic),75.8,1615.1
7121,9800-OUIGR,No,Masculino,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois Anos,No,0.67,Credit card (automatic),20.0,1374.2
7122,9801-GDWGV,Yes,Feminino,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Mês a mês,Yes,3.45,Cheque eletrônico,103.45,3994.45
7123,9801-NOSHQ,No,Masculino,0,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Um Ano,No,0.66,Cheque enviado,19.8,465.45
7124,9802-CAQUT,No,Feminino,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Dois Anos,No,3.65,Credit card (automatic),109.55,7887.25
7125,9803-FTJCG,No,Masculino,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Um Ano,Yes,2.23,Credit card (automatic),66.85,4748.7
7126,9804-ICWBG,Yes,Masculino,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Mês a mês,Yes,2.33,Cheque eletrônico,69.9,69.9
7127,9805-FILKB,No,Masculino,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Um Ano,Yes,0.67,Bank transfer (automatic),20.2,845.6
7128,9809-IMGCQ,Yes,Masculino,1,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mês a mês,Yes,3.22,Cheque eletrônico,96.7,2082.95
7129,9812-GHVRI,No,Feminino,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Mês a mês,No,2.8,Bank transfer (automatic),83.85,3532.25
7130,9814-AOUDH,No,Masculino,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois Anos,No,0.65,Credit card (automatic),19.5,1050.5
7131,9817-APLHW,No,Masculino,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,No,0.83,Cheque eletrônico,25.0,316.2
7132,9818-XQCUV,No,Feminino,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,No,0.68,Cheque enviado,20.35,45.3
7133,9819-FBNSV,No,Masculino,1,Yes,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,Mês a mês,Yes,2.41,Bank transfer (automatic),72.25,2575.45
7134,9820-RMCQV,Yes,Feminino,0,No,No,11,Yes,No,DSL,Yes,No,No,No,No,No,Mês a mês,No,1.62,Credit card (automatic),48.55,501.0
7135,9821-BESNZ,No,Masculino,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Um Ano,Yes,3.48,Cheque eletrônico,104.25,6860.6
7136,9821-POOTN,Yes,Masculino,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,No,No,No,Mês a mês,Yes,2.51,Cheque eletrônico,75.2,2576.2
7137,9822-BIIGN,No,Masculino,0,Yes,Yes,53,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Mês a mês,No,2.4,Cheque eletrônico,71.85,3827.9
7138,9822-OAOVB,No,Feminino,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Mês a mês,Yes,1.85,Cheque eletrônico,55.45,55.45
7139,9822-WMWVG,No,Feminino,0,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Mês a mês,Yes,3.55,Cheque eletrônico,106.5,4282.4
7140,9823-EALYC,No,Masculino,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Dois Anos,Yes,2.7,Bank transfer (automatic),80.85,5727.45
7141,9824-BEMCV,Yes,Masculino,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,No,No,Mês a mês,Yes,2.3,Cheque eletrônico,69.0,1149.65
7142,9824-QCJPK,No,Masculino,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Um Ano,No,0.67,Cheque enviado,20.0,666.75
7144,9825-YCXWZ,No,Feminino,1,No,No,41,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Um Ano,Yes,3.37,Bank transfer (automatic),101.1,4016.2
7145,9828-AOQLM,Yes,Feminino,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Mês a mês,Yes,1.52,Cheque eletrônico,45.7,45.7
7146,9828-QHFBK,No,Masculino,0,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Mês a mês,Yes,1.7,Cheque eletrônico,51.15,1275.7
7147,9830-ECLEN,No,Masculino,0,Yes,Yes,58,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Um Ano,No,1.67,Cheque enviado,50.0,2919.85
7148,9831-BPFRI,Yes,Feminino,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Um Ano,Yes,2.98,Cheque eletrônico,89.55,3474.45
7149,9833-TGFHX,No,Masculino,0,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Um Ano,No,3.24,Cheque eletrônico,97.1,4016.75
7150,9835-ZIITK,Yes,Masculino,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Um Ano,Yes,3.7,Cheque eletrônico,110.85,7491.75
7151,9837-BMCLM,Yes,Masculino,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Mês a mês,Yes,2.62,Cheque eletrônico,78.5,242.05
7152,9837-FWLCH,No,Masculino,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,Yes,0.64,Cheque eletrônico,19.2,239.0
7153,9838-BFCQT,No,Masculino,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois Anos,No,0.87,Cheque enviado,26.1,1851.45
7154,9839-ETQOE,No,Masculino,0,No,Yes,43,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Mês a mês,Yes,1.35,Cheque eletrônico,40.45,1912.85
7156,9840-DVNDC,Yes,Masculino,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Mês a mês,Yes,2.68,Credit card (automatic),80.5,463.05
7157,9840-EFJQB,No,Feminino,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Mês a mês,No,2.48,Cheque eletrônico,74.35,74.35
7159,9842-EFSYY,No,Feminino,0,No,Yes,4,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Mês a mês,Yes,1.91,Cheque enviado,57.2,223.75
7160,9844-FELAJ,No,Feminino,1,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Um Ano,Yes,3.6,Cheque eletrônico,107.9,7475.85
7161,9845-PEEKO,No,Feminino,1,No,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Dois Anos,Yes,2.64,Credit card (automatic),79.2,4590.35
7162,9845-QOMAD,No,Masculino,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Um Ano,No,0.66,Cheque enviado,19.75,309.35
7163,9846-GKXAS,Yes,Feminino,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Mês a mês,Yes,3.03,Bank transfer (automatic),90.8,809.75
7164,9847-HNVGP,No,Masculino,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Um Ano,No,0.66,Cheque enviado,19.95,310.6
7165,9848-JQJTX,No,Masculino,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Dois Anos,Yes,3.36,Bank transfer (automatic),100.9,7459.05
7166,9850-OWRHQ,Yes,Feminino,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Mês a mês,Yes,2.47,Credit card (automatic),74.1,228.0
7167,9851-KIELU,Yes,Masculino,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Mês a mês,Yes,3.67,Cheque eletrônico,110.1,1043.3
7168,9851-QXEEQ,Yes,Masculino,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Mês a mês,Yes,3.49,Cheque eletrônico,104.7,4346.4
7169,9853-JFZDU,No,Feminino,0,Yes,No,35,Yes,No,DSL,No,Yes,No,Yes,No,No,Mês a mês,No,1.9,Cheque eletrônico,56.85,1861.1
7170,9860-LISIZ,No,Feminino,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,No,0.68,Cheque enviado,20.35,673.2
7171,9861-PDSZP,No,Feminino,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Dois Anos,Yes,3.6,Credit card (automatic),108.05,7806.6
7172,9862-KJTYK,No,Masculino,0,No,Yes,19,No,No phone service,DSL,No,No,No,No,No,No,Mês a mês,Yes,0.85,Credit card (automatic),25.35,566.1
7173,9863-JZAIC,Yes,Masculino,0,No,No,35,Yes,No,DSL,No,No,No,No,Yes,No,Mês a mês,No,1.83,Cheque enviado,55.0,2010.55
7174,9866-OCCKE,No,Feminino,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Dois Anos,Yes,3.66,Cheque enviado,109.75,8075.35
7175,9866-QEVEE,Yes,Masculino,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Mês a mês,Yes,2.87,Bank transfer (automatic),86.0,1532.45
7176,9867-JCZSP,No,Feminino,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Um Ano,No,0.69,Cheque enviado,20.75,418.25
7177,9867-NNXLC,No,Feminino,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,Yes,0.67,Cheque enviado,20.05,470.2
7178,9867-XOBQA,No,Feminino,0,No,Yes,21,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Dois Anos,No,1.77,Cheque enviado,53.15,1183.2
7179,9871-ELEYA,No,Feminino,0,No,Yes,34,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Dois Anos,No,2.26,Credit card (automatic),67.65,2339.3
7181,9873-MNDKV,No,Feminino,0,No,No,11,Yes,No,DSL,No,No,No,No,No,No,Mês a mês,Yes,1.49,Cheque enviado,44.65,472.25
7182,9874-QLCLH,Yes,Feminino,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Mês a mês,Yes,3.47,Cheque eletrônico,104.2,1743.5
7183,9878-TNQGW,Yes,Masculino,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Mês a mês,Yes,2.7,Cheque eletrônico,80.95,171.15
7184,9880-TDQAC,No,Feminino,0,Yes,Yes,72,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Dois Anos,Yes,2.0,Cheque eletrônico,60.0,4264.0
7185,9881-VCZEP,No,Feminino,0,Yes,No,25,Yes,Yes,DSL,No,Yes,No,No,No,No,Mês a mês,No,1.8,Cheque eletrônico,54.1,1373.0
7186,9885-AIBVB,No,Masculino,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Mês a mês,Yes,2.86,Cheque eletrônico,85.8,2440.25
7187,9885-CSMWE,Yes,Feminino,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Mês a mês,No,2.62,Cheque eletrônico,78.45,78.45
7188,9885-MFVSU,No,Feminino,0,Yes,Yes,35,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Dois Anos,Yes,1.55,Credit card (automatic),46.35,1662.05
7189,9888-ZCUMM,No,Masculino,0,Yes,Yes,64,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Dois Anos,Yes,2.0,Bank transfer (automatic),60.05,3845.45
7190,9889-TMAHG,Yes,Masculino,1,No,No,8,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Mês a mês,No,3.34,Credit card (automatic),100.3,832.35
7191,9891-NQDBD,No,Feminino,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Um Ano,No,0.85,Cheque enviado,25.55,672.2
7192,9894-EZEWG,Yes,Feminino,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Mês a mês,Yes,2.48,Credit card (automatic),74.3,74.3
7193,9894-QMIMJ,No,Feminino,0,No,No,23,Yes,No,DSL,No,Yes,Yes,No,No,No,Um Ano,No,1.86,Bank transfer (automatic),55.8,1327.85
7194,9895-VFOXH,No,Feminino,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Mês a mês,No,0.81,Cheque enviado,24.4,24.4
7195,9896-UYMIE,No,Masculino,0,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Um Ano,Yes,3.81,Bank transfer (automatic),114.3,7383.7
7196,9897-KXHCM,Yes,Feminino,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Mês a mês,Yes,2.68,Cheque eletrônico,80.3,250.05
7197,9898-KZQDZ,Yes,Feminino,1,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mês a mês,Yes,3.15,Credit card (automatic),94.55,3640.45
7198,9903-LYSAB,No,Masculino,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Mês a mês,Yes,2.44,Cheque eletrônico,73.15,1305.95
7199,9904-EHEVJ,No,Feminino,1,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Mês a mês,Yes,3.04,Cheque enviado,91.35,2896.55
7200,9906-NHHVC,No,Feminino,1,No,No,65,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Dois Anos,Yes,1.78,Bank transfer (automatic),53.5,3517.9
7201,9907-SWKKF,Yes,Feminino,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Mês a mês,No,0.84,Cheque enviado,25.05,25.05
7202,9909-DFRJA,No,Feminino,0,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Um Ano,Yes,3.2,Bank transfer (automatic),95.85,2475.35
7203,9909-IDLEK,No,Masculino,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Mês a mês,No,3.23,Cheque enviado,96.8,1826.7
7204,9912-GVSEQ,Yes,Feminino,1,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Mês a mês,Yes,3.13,Cheque eletrônico,93.85,2381.55
7205,9912-OMZDS,No,Feminino,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Um Ano,Yes,3.54,Cheque eletrônico,106.15,6256.2
7206,9916-AYHTC,No,Masculino,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois Anos,No,0.66,Credit card (automatic),19.85,916.0
7207,9917-KWRBE,No,Feminino,0,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Um Ano,Yes,2.61,Credit card (automatic),78.35,3211.2
7208,9919-FZDED,No,Masculino,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Dois Anos,Yes,2.8,Credit card (automatic),84.1,5981.65
7209,9919-KNPOO,No,Feminino,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mês a mês,Yes,3.14,Cheque eletrônico,94.3,1948.35
7210,9919-YLNNG,No,Feminino,0,No,No,42,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Mês a mês,Yes,3.46,Bank transfer (automatic),103.8,4327.5
7212,9921-EZKBY,No,Masculino,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Mês a mês,Yes,3.18,Bank transfer (automatic),95.3,3275.15
